footballer_id,footballer_name,league_id,league_name,league_logo_path,team_id,club,img_path,birthday,nationality_img_path,footballer_img_path,created_at,timestamp,muscle_mass,muscle_strength,muscle_endurance,flexibility,weight,body_fat_percentage,heights,thigh_circumference,shoulder_circumference,arm_circumference,chest_circumference,back_circumference,waist_circumference,leg_circumference,calf_circumference
536,Kacper Tobiasz,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Nov 4, 2002",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2022-10-13 13:48:50.175683,2024-11-30 13:48:50,68.72700594236812,467.0791351672749,5.467296224811127,4.662171646505835,85.70260798140765,14.534998740272407,1.9546604142363049,50.77876033375331,100.25516173626363,40.37123377331468,92.64405246187883,87.14869011659275,92.52568017926902,49.16409610504432,38.3256985708871
537,Gabriel Kobylak,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Feb 20, 2002",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2023-03-30 13:48:50.175683,2024-11-30 13:48:50,97.53571532049581,336.6970258357139,6.371585640252003,8.836781053035333,76.84992213176288,13.890023459756417,1.6836606520005302,66.74239255661304,139.13419148227428,34.91694884986801,82.22963414349766,86.73148939399387,83.53724961813809,58.900341884969876,38.97702731304006
538,Marcel Mendes-Dudzinski,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"May 14, 2005",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2024-05-07 13:48:50.175683,2024-11-30 13:48:50,86.59969709057026,386.039779340461,4.008195017352648,8.04146935652446,85.4470945883293,12.919357550573078,1.9903158587127787,62.39052400072607,138.6298883927899,37.16279433058289,104.39251046192467,95.13508772164508,68.43052397719624,53.4721966399339,41.98022088427135
539,Jan Ziolkowski,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Jun 5, 2005",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2023-06-29 13:48:50.175683,2024-11-30 13:48:50,79.93292420985183,283.2143548943398,7.938209833712397,6.10314634888001,91.42606472320928,10.864713732985374,1.891886390257056,61.2679070142528,115.8062118988922,49.790106667686445,89.63215264292693,87.82547737886267,69.46881903415331,41.29798559076819,31.4347068749485
540,Sergio Barcia,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Dec 31, 2000",https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2023-08-20 13:48:50.175683,2024-11-30 13:48:50,57.80093202212183,256.4363479171284,1.9593842782039461,7.646042883261939,64.7334476369355,15.136719682520699,2.0761108928487975,62.492280962290636,129.13483417358583,43.6862849785069,95.4722896820752,80.27261104853649,85.12121858278148,49.31451155334995,34.53517234801032
541,Radovan Pankov,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Aug 5, 1995",https://tmssl.akamaized.net//images/flagge/verysmall/215.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2022-07-02 13:48:50.175683,2024-11-30 13:48:50,57.79972601681013,339.10952148199465,1.6762400356222789,8.906640051712131,76.39619558785154,14.053715381961748,1.621211149103446,67.28866493736729,113.832243936417,48.97961334094003,83.22323249146055,99.44892581896404,93.19758372849773,44.80490036928608,48.62980773837852
542,Marco Burch,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Oct 19, 2000",https://tmssl.akamaized.net//images/flagge/verysmall/148.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2023-09-14 13:48:50.175683,2024-11-30 13:48:50,52.90418060840997,306.00566840781585,7.55369880583243,4.637262894859297,93.59209142542468,24.49626078799611,1.7326630687777336,61.738730131178144,126.84372628343904,32.851131100662315,85.88653004379782,95.33281464417195,76.6251112811662,49.39608642897363,48.16820214537139
543,Steve Kapuadi,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Apr 30, 1998",https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2022-05-28 13:48:50.175683,2024-11-30 13:48:50,93.30880728874675,375.0968335552616,5.459421845855786,3.943298454069148,75.35331807732176,18.36563239375066,1.9007769396499121,61.619007597763584,132.21720172183916,37.64278949665139,91.91908941983375,93.36553443479484,70.3320171651037,49.109311440127236,45.62581294811385
544,Jan Leszczynski,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Apr 12, 2007",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2024-01-14 13:48:50.175683,2024-11-30 13:48:50,80.05575058716045,223.32039108949544,7.195621567849624,7.0083404700722625,82.87489084908746,15.209155585457612,1.7482799561029654,69.81358314131532,137.87024978768963,41.09463606564709,83.59038002240628,109.00905543854947,94.68046427642402,51.642896056294845,30.38802491236431
545,Artur Jedrzejczyk,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Nov 4, 1987",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2024-08-29 13:48:50.175683,2024-11-30 13:48:50,85.40362888980228,492.31844229984995,4.913446047433716,8.270613477471327,83.51077443448793,18.70701401490544,1.9572120820356211,65.13460334137136,116.00849103398687,31.53516123777476,116.43305058745261,97.1359755188874,86.7707316700334,47.135409806985024,36.54013536992204
546,Rúben Vinagre,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Apr 9, 1999",https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2023-10-19 13:48:50.175683,2024-11-30 13:48:50,51.029224714790125,495.86322334388086,3.2176182991519613,7.860566212989542,67.37905012534557,12.087950520185434,1.9795026412609655,58.845876109022704,131.33191931824192,30.083748872559156,80.24188172735914,105.90294733368154,77.92341949132306,43.28540898911856,42.55917470685816
547,Pawel Wszolek,pl1,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,20,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/tiny/255.png?lm=1463410132,"Apr 30, 1992",https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==",2024-06-25 13:48:50.175683,2024-11-30 13:48:50,98.49549260809971,409.4485142059235,8.371920859067798,8.18032283972771,74.48941766609154,16.66065623803304,1.6512579820332374,64.14794000065855,110.63713802528476,43.40868667593835,99.35440875457246,84.1835070861548,79.51600781117207,50.07438869179913,35.50380423546952
